"Time","CD","CM","CU","PREC","RH2m","SNOW","ST","SWD","SWDtop","TT2M","WS100m","WS10m"
"2019-05-12T13:15:00+02:00",1,0,0,0,53.23,0,15,507.99,1 109.22,11.57,3.9,2.29
"2019-05-12T13:30:00+02:00",0.71,0,0,0,52.77,0,15.76,656.08,1 115.77,11.99,3.87,2.25
"2019-05-12T13:45:00+02:00",0.37,0,0,0,51.72,0,16.51,776.7,1 120.04,12.44,3.85,2.24
"2019-05-12T14:00:00+02:00",0.01,0,0,0,50.23,0,17.06,873.3,1 122.33,12.7,3.51,2.11
"2019-05-12T14:15:00+02:00",0.02,0,0,0,48.74,0,17.21,859.32,1 119.72,12.81,3.23,1.99
"2019-05-12T14:30:00+02:00",0.01,0,0,0,47.36,0,17.4,862.01,1 113.78,13.05,3.42,2.12
"2019-05-12T14:45:00+02:00",0.05,0,0,0,46.68,0,17.44,831.61,1 105.88,13.4,4.29,2.59
"2019-05-12T15:00:00+02:00",0.15,0,0,0,47.22,0,17.12,772.26,1 096.27,13.37,5.13,2.98
"2019-05-12T15:15:00+02:00",0.11,0,0,0,46.61,0,17.03,777.07,1 075.61,13.27,5.18,2.92
"2019-05-12T15:30:00+02:00",0.04,0,0,0,44.75,0,17.18,802.58,1 057.59,13.14,4.29,2.42
"2019-05-12T15:45:00+02:00",0,0,0,0,42.04,0,17.39,804.74,1 038.06,13.28,3.85,2.23
"2019-05-12T16:00:00+02:00",0,0,0,0,40.35,0,17.7,786.47,1 017.2,13.67,3.84,2.25
"2019-05-12T16:15:00+02:00",0.01,0,0,0,40.11,0,17.85,749.09,979.89,13.85,3.49,2.08
"2019-05-12T16:30:00+02:00",0.04,0,0,0,40.32,0,17.93,707.52,951.02,13.96,3.14,1.9
"2019-05-12T16:45:00+02:00",0.03,0,0,0,39.25,0,18.18,681.19,921.18,14.44,3.65,2.16
"2019-05-12T17:00:00+02:00",0,0,0,0,35.13,0,18.35,668.18,890.5,15.05,5.91,3.25
"2019-05-12T17:15:00+02:00",0,0,0,0,31.57,0,17.91,624.86,839.09,14.86,7.18,3.76
"2019-05-12T17:30:00+02:00",0,0,0,0,31.91,0,17.65,591.99,801.34,14.45,5.45,2.9
"2019-05-12T17:45:00+02:00",0.01,0,0,0,33.84,0,17.67,557.6,763.23,14.39,4.11,2.31
"2019-05-12T18:00:00+02:00",0.01,0,0,0,35.06,0,17.66,521.89,724.81,14.48,3.85,2.27
"2019-05-12T18:15:00+02:00",0,0,0,0,35.9,0,17.5,470.65,662.81,14.5,3.89,2.28
"2019-05-12T18:30:00+02:00",0.19,0,0,0,36.76,0,17.44,415.66,618.75,14.69,4.71,2.64
"2019-05-12T18:45:00+02:00",0.45,0,0,0,37.89,0,17.11,356.87,574.97,14.69,6.49,3.34
"2019-05-12T19:00:00+02:00",0.76,0,0,0,39.46,0,16.47,294.77,531.43,14.29,6.41,3.24
"2019-05-12T19:15:00+02:00",0.43,0,0,0,40.81,0,15.83,248.86,463.06,13.91,5.13,2.68
"2019-05-12T19:30:00+02:00",0.36,0,0,0,42.01,0,15.52,223.21,415.69,13.9,5.08,2.62
"2019-05-12T19:45:00+02:00",0.34,0,0,0,43.28,0,15.13,185.23,369.21,13.91,6.11,2.94
"2019-05-12T20:00:00+02:00",0.36,0,0,0,44.85,0,14.49,136.48,323.53,13.62,5.55,2.59
"2019-05-12T20:15:00+02:00",0.04,0,0,0,44.54,0,13.93,125.69,253.44,13.42,4.73,2.2
"2019-05-12T20:30:00+02:00",0.03,0,0,0,43.02,0,13.34,96.03,205.99,13.17,4.9,2.24
"2019-05-12T20:45:00+02:00",0.01,0,0,0,42.79,0,12.55,68.22,160,12.7,4.82,2.09
"2019-05-12T21:00:00+02:00",0,0,0,0,45.42,0,11.44,42.03,115.28,11.98,5.02,1.94
"2019-05-12T21:15:00+02:00",0,0,0,0,50.08,0,10.58,9.89,48.25,11.36,7.27,2.6
"2019-05-12T21:30:00+02:00",0,0,0,0,55.09,0,10.2,9.89,48.25,11.01,8.12,3.05
"2019-05-12T21:45:00+02:00",0.04,0,0,0,59.16,0,9.45,0,0,10.51,7.35,2.56
"2019-05-12T22:00:00+02:00",0.04,0,0,0,62.83,0,8.59,0,0,9.77,6.87,2.23
"2019-05-12T22:15:00+02:00",1,0,0,0,63.93,0,9.14,0,0,9.66,6.81,2.14
"2019-05-12T22:30:00+02:00",1,0,0,0,63.48,0,9.44,0,0,9.84,7.58,2.42
"2019-05-12T22:45:00+02:00",1,0,0,0,65.28,0,9.74,0,0,9.94,8.57,3.59
"2019-05-12T23:00:00+02:00",1,0,0,0,69.03,0,9.75,0,0,9.87,8.92,3.9
"2019-05-12T23:15:00+02:00",0.01,0,0,0,73.39,0,8.74,0,0,9.28,9,3.82
"2019-05-12T23:30:00+02:00",0.01,0,0,0,75.07,0,8.21,0,0,9.05,8.58,3.41
"2019-05-12T23:45:00+02:00",0.01,0,0,0,76.02,0,7.57,0,0,8.89,6.26,2.21
"2019-05-13T00:00:00+02:00",0.01,0,0,0,78.84,0,6.35,0,0,8.14,5.19,1.84
"2019-05-13T00:15:00+02:00",0.46,0,0,0,82.97,0,6.12,0,0,7.29,5.76,1.96
"2019-05-13T00:30:00+02:00",0.46,0,0,0,84.06,0,6.3,0,0,7.28,7.84,2.2
"2019-05-13T00:45:00+02:00",0.46,0,0,0,81.48,0,6.76,0,0,7.75,8.26,2.81
"2019-05-13T01:00:00+02:00",0.46,0,0,0,79.64,0,6.92,0,0,7.87,7.87,2.85
"2019-05-13T01:15:00+02:00",0.01,0,0,0,80.82,0,6.29,0,0,7.47,7.84,2.88
"2019-05-13T01:30:00+02:00",0.01,0,0,0,82.9,0,5.81,0,0,7.05,7.78,2.78
"2019-05-13T01:45:00+02:00",0.01,0,0,0,84.6,0,5.44,0,0,6.72,7.81,2.75
"2019-05-13T02:00:00+02:00",0.01,0,0,0,86.07,0,5.12,0,0,6.42,7.79,2.71
"2019-05-13T02:15:00+02:00",0,0,0,0,87.53,0,4.72,0,0,6.09,7.77,2.67
"2019-05-13T02:30:00+02:00",0,0,0,0,88.96,0,4.37,0,0,5.77,7.76,2.61
"2019-05-13T02:45:00+02:00",0,0,0,0,90.31,0,4.02,0,0,5.45,7.57,2.47
"2019-05-13T03:00:00+02:00",0,0,0,0,91.58,0,3.67,0,0,5.12,7.42,2.32
"2019-05-13T03:15:00+02:00",0,0,0,0,92.82,0,3.25,0,0,4.75,7.19,2.11
"2019-05-13T03:30:00+02:00",0,0,0,0,94.27,0,2.81,0,0,4.3,7.16,1.98
"2019-05-13T03:45:00+02:00",0,0,0,0,95.53,0,2.4,0,0,3.88,7.21,1.89
"2019-05-13T04:00:00+02:00",0,0,0,0,96.48,0,2.07,0,0,3.52,7.19,1.88
"2019-05-13T04:15:00+02:00",0,0,0,0,97.22,0,1.81,0,0,3.27,7.11,1.93
"2019-05-13T04:30:00+02:00",0,0,0,0,97.8,0,1.65,0,0,3.09,6.97,1.98
"2019-05-13T04:45:00+02:00",0,0,0,0,98.29,0,1.55,0,0,2.98,6.87,2.02
"2019-05-13T05:00:00+02:00",0,0,0,0,98.81,0,1.45,0,0,2.87,6.76,2.01
"2019-05-13T05:15:00+02:00",0,0,0,0,99.36,0,1.27,0,0,2.71,6.71,1.99
"2019-05-13T05:30:00+02:00",0,0,0,0,99.78,0,1.08,0,0,2.51,6.75,1.96
"2019-05-13T05:45:00+02:00",0,0,0,0,99.97,0,0.88,0,0,2.3,6.9,1.95
"2019-05-13T06:00:00+02:00",0,0,0,0,100,0,0.69,0,0,2.1,7.14,1.94
"2019-05-13T06:15:00+02:00",0.66,0,0,0,99.79,0,1.16,0,0,2.14,7.28,1.89
"2019-05-13T06:30:00+02:00",0.66,0,0,0,99.86,0,1.33,0,0,2.2,7.18,1.83
"2019-05-13T06:45:00+02:00",0.66,0,0,0.01,99.91,0,1.44,0,0,2.26,6.72,1.89
"2019-05-13T07:00:00+02:00",0.66,0,0,0.01,99.95,0,1.69,0,0,2.5,5.59,2.31
"2019-05-13T07:15:00+02:00",1,0,0.03,0.01,99.97,0,2.5,29.02,178.13,2.68,5.02,2.25
"2019-05-13T07:30:00+02:00",1,0,0.03,0.01,100,0,2.84,42.66,225.41,2.68,4.42,2.18
"2019-05-13T07:45:00+02:00",1,0,0.04,0.01,99.87,0,3.07,59.28,271.79,2.67,3.89,1.96
"2019-05-13T08:00:00+02:00",1,0,0.04,0.01,99.57,0,3.37,78.53,317.39,2.75,3.53,1.77
"2019-05-13T08:15:00+02:00",1,0,0.04,0.01,99,0,3.83,116.04,387.34,2.9,3.31,1.65
"2019-05-13T08:30:00+02:00",1,0,0.14,0.01,98.15,0,4.33,147.16,434.71,3.12,3.11,1.57
"2019-05-13T08:45:00+02:00",1,0,0.31,0,96.62,0,4.96,182.71,480.61,3.41,2.94,1.53
"2019-05-13T09:00:00+02:00",1,0,0.54,0,93.98,0,5.8,222.12,525.25,3.86,2.86,1.5
"2019-05-13T09:15:00+02:00",0.56,0,0.88,0,89.82,0,7.05,327.11,592.15,4.56,2.89,1.52
"2019-05-13T09:30:00+02:00",0.18,0,0.96,0,84.89,0,8.31,395.17,636.36,5.42,3.04,1.61
"2019-05-13T09:45:00+02:00",0,0,1,0,79.6,0,9.54,442.9,678.67,6.48,3.44,1.75
"2019-05-13T10:00:00+02:00",0,0,1,0,74.36,0,10.56,472.84,719.3,7.5,3.94,2.03
"2019-05-13T10:15:00+02:00",0,0,1,0,69.43,0,11.54,516.86,778.58,8.41,4.26,2.24
"2019-05-13T10:30:00+02:00",0,0,1,0,64.56,0,12.46,548.21,816.63,9.28,4.51,2.37
"2019-05-13T10:45:00+02:00",0,0,1,0,60.37,0,13.26,578.82,852.45,10.04,4.78,2.54
"2019-05-13T11:00:00+02:00",0,0,1,0,57.07,0,13.91,608.78,886.31,10.64,5,2.7
"2019-05-13T11:15:00+02:00",0,0,1,0,54.36,0,14.57,654.46,933.93,11.21,5.22,2.82
"2019-05-13T11:30:00+02:00",0,0,1,0,51.33,0,15.12,684.05,963.23,11.73,5.51,2.97
"2019-05-13T11:45:00+02:00",0,0,1,0,47.38,0,15.58,712.27,990.12,12.17,5.79,3.14
"2019-05-13T12:00:00+02:00",0,0,1,0,43.36,0,16.01,739.27,1 014.9,12.56,6,3.25
"2019-05-13T12:15:00+02:00",0,0,0.98,0,40.11,0,16.43,776.81,1 047.62,12.91,6.15,3.33
"2019-05-13T12:30:00+02:00",0,0,0.91,0,37.62,0,16.77,799.14,1 066.17,13.22,6.26,3.38
"2019-05-13T12:45:00+02:00",0,0,0.83,0,35.85,0,17.08,818.68,1 082.3,13.49,6.33,3.41
"2019-05-13T13:00:00+02:00",0,0,0.75,0,34.56,0,17.37,835.77,1 096.31,13.74,6.37,3.43
"2019-05-13T13:15:00+02:00",0,0,0.65,0,33.51,0,17.66,855,1 111.9,13.98,6.37,3.44
"2019-05-13T13:30:00+02:00",0,0,0.56,0,32.67,0,17.91,863.67,1 118.44,14.21,6.33,3.42
"2019-05-13T13:45:00+02:00",0,0,0.47,0,32.14,0,18.16,869.7,1 122.7,14.43,6.28,3.4
"2019-05-13T14:00:00+02:00",0,0,0.4,0,31.95,0,18.4,873.43,1 124.99,14.65,6.22,3.37
"2019-05-13T14:15:00+02:00",0,0,0.35,0,31.9,0,18.6,872.05,1 122.39,14.84,6.14,3.34
"2019-05-13T14:30:00+02:00",0,0,0.26,0,31.15,0,18.7,868.17,1 116.46,14.97,6.2,3.4
"2019-05-13T14:45:00+02:00",0,0,0.19,0,28.01,0,18.72,862.2,1 108.58,15.06,6.41,3.53
"2019-05-13T15:00:00+02:00",0,0,0.14,0,25.06,0,18.83,854.4,1 098.98,15.17,6.34,3.49
"2019-05-13T15:15:00+02:00",0,0,0.06,0,24.53,0,18.99,836.73,1 078.36,15.34,6.18,3.4
"2019-05-13T15:30:00+02:00",0,0,0.05,0,24.68,0,19.15,820.38,1 060.38,15.55,6.29,3.44
"2019-05-13T15:45:00+02:00",0,0,0.03,0,24.46,0,19.26,803.09,1 040.89,15.74,6.57,3.55
"2019-05-13T16:00:00+02:00",0,0,0,0,24.72,0,19.31,784.99,1 020.07,15.85,6.71,3.59
"2019-05-13T16:15:00+02:00",0,0,0,0,25.82,0,19.3,750.64,982.84,15.91,6.66,3.56
"2019-05-13T16:30:00+02:00",0,0,0,0,26.28,0,19.34,724.73,954.02,16.03,6.72,3.59
"2019-05-13T16:45:00+02:00",0,0,0,0,25.18,0,19.41,698.46,924.24,16.21,7.02,3.72
"2019-05-13T17:00:00+02:00",0,0,0,0,23.81,0,19.42,671.87,893.62,16.32,7.37,3.86
"2019-05-13T17:15:00+02:00",0,0,0,0,23.45,0,19.29,627.69,842.31,16.31,7.57,3.93
"2019-05-13T17:30:00+02:00",0,0,0,0,23.85,0,19.14,594.32,804.63,16.24,7.57,3.92
"2019-05-13T17:45:00+02:00",0,0,0,0,24.7,0,19.02,560.52,766.59,16.17,7.23,3.76
"2019-05-13T18:00:00+02:00",0,0,0,0,26.03,0,18.92,526.34,728.25,16.11,6.72,3.52
"2019-05-13T18:15:00+02:00",0,0,0,0,27.51,0,18.77,471.26,666.36,16.07,6.51,3.41
"2019-05-13T18:30:00+02:00",0,0,0,0,28.59,0,18.63,433.04,622.38,16.06,6.7,3.47
"2019-05-13T18:45:00+02:00",0,0,0,0,29.32,0,18.37,395.36,578.69,15.99,7.07,3.61
"2019-05-13T19:00:00+02:00",0,0,0,0,29.91,0,17.94,358.15,535.23,15.85,7.39,3.71
"2019-05-13T19:15:00+02:00",0,0,0,0,30.37,0,17.37,300.76,466.99,15.66,7.73,3.8
"2019-05-13T19:30:00+02:00",0,0,0,0,30.94,0,16.8,262.11,419.71,15.38,8.01,3.88
"2019-05-13T19:45:00+02:00",0,0,0,0,32.46,0,16.15,224.43,373.32,14.98,7.5,3.61
"2019-05-13T20:00:00+02:00",0,0,0,0,35.11,0,15.58,187.59,327.72,14.64,6.2,3
"2019-05-13T20:15:00+02:00",0,0,0,0,37.81,0,15,132.21,257.77,14.46,5.37,2.64
"2019-05-13T20:30:00+02:00",0,0,0,0,39.82,0,14.59,99.48,210.41,14.39,5.79,2.74
"2019-05-13T20:45:00+02:00",0,0,0,0,42.7,0,14.09,69.81,164.5,14.13,7.5,3.39
"2019-05-13T21:00:00+02:00",0,0,0,0,46.05,0,13.38,42.81,119.86,13.63,7.57,3.3
"2019-05-13T21:15:00+02:00",0,0,0,0,48.14,0,12.48,11.03,52.96,13.14,7.11,2.89
"2019-05-13T21:30:00+02:00",0,0,0,0,49.75,0,11.9,11.03,52.96,12.74,7.27,2.77
"2019-05-13T21:45:00+02:00",0,0,0,0,51.69,0,11.1,0,0,12.21,7.18,2.59
"2019-05-13T22:00:00+02:00",0,0,0,0,53.24,0,10.5,0,0,11.72,7.43,2.54
"2019-05-13T22:15:00+02:00",0,0,0,0,53.8,0,10.21,0,0,11.51,7.86,2.73
"2019-05-13T22:30:00+02:00",0,0,0,0,54.18,0,10,0,0,11.38,7.84,2.74
"2019-05-13T22:45:00+02:00",0,0,0,0,55.39,0,9.64,0,0,11.07,7.59,2.61
"2019-05-13T23:00:00+02:00",0,0,0,0,57.47,0,9.1,0,0,10.53,7.7,2.45
"2019-05-13T23:15:00+02:00",0,0,0,0,59.61,0,8.56,0,0,9.99,8.31,2.56
"2019-05-13T23:30:00+02:00",0,0,0,0,61.17,0,8.25,0,0,9.65,8.66,2.79
"2019-05-13T23:45:00+02:00",0,0,0,0,62.54,0,7.97,0,0,9.38,8.54,2.79
"2019-05-14T00:00:00+02:00",0,0,0,0,64.23,0,7.58,0,0,9.01,8.18,2.63
"2019-05-14T00:15:00+02:00",0,0,0,0,66.35,0,7.07,0,0,8.52,8.01,2.49
"2019-05-14T00:30:00+02:00",0,0,0,0,68.59,0,6.61,0,0,8.05,7.97,2.39
"2019-05-14T00:45:00+02:00",0,0,0,0,70.89,0,6.18,0,0,7.62,7.95,2.3
"2019-05-14T01:00:00+02:00",0,0,0,0,73.26,0,5.79,0,0,7.21,7.98,2.22
"2019-05-14T01:15:00+02:00",0,0,0,0,75.76,0,5.35,0,0,6.81,7.94,2.18
"2019-05-14T01:30:00+02:00",0,0,0,0,78.28,0,4.96,0,0,6.42,7.94,2.13
"2019-05-14T01:45:00+02:00",0,0,0,0,80.66,0,4.62,0,0,6.07,8.05,2.11
"2019-05-14T02:00:00+02:00",0,0,0,0,82.87,0,4.33,0,0,5.77,8.16,2.13
"2019-05-14T02:15:00+02:00",0,0,0,0,84.93,0,4.06,0,0,5.52,8.19,2.14
"2019-05-14T02:30:00+02:00",0,0,0,0,86.86,0,3.82,0,0,5.29,8.14,2.12
"2019-05-14T02:45:00+02:00",0,0,0,0,88.91,0,3.57,0,0,5.02,8.23,2.14
"2019-05-14T03:00:00+02:00",0,0,0,0,90.69,0,3.39,0,0,4.82,8.32,2.18
"2019-05-14T03:15:00+02:00",0,0,0,0,92.18,0,3.23,0,0,4.66,8.3,2.2
"2019-05-14T03:30:00+02:00",0,0,0,0,93.39,0,3.07,0,0,4.52,8.08,2.15
"2019-05-14T03:45:00+02:00",0,0,0,0,94.37,0,2.88,0,0,4.35,7.65,2.04
"2019-05-14T04:00:00+02:00",0,0,0,0,95.27,0,2.65,0,0,4.11,7.3,1.96
"2019-05-14T04:15:00+02:00",0,0,0,0,96.11,0,2.39,0,0,3.85,7.23,1.97
"2019-05-14T04:30:00+02:00",0,0,0,0,96.75,0,2.22,0,0,3.64,7.34,2.02
"2019-05-14T04:45:00+02:00",0,0,0,0,97.19,0,2.12,0,0,3.51,7.44,2.07
"2019-05-14T05:00:00+02:00",0,0,0,0,97.61,0,2.02,0,0,3.4,7.45,2.1
"2019-05-14T05:15:00+02:00",0,0,0.01,0,98.03,0,1.9,0,0,3.3,7.39,2.09
"2019-05-14T05:30:00+02:00",0,0,0.01,0,98.5,0,1.78,0,0,3.17,7.35,2.1
"2019-05-14T05:45:00+02:00",0,0,0.01,0,98.94,0,1.68,0,0,3.04,7.4,2.12
"2019-05-14T06:00:00+02:00",0,0,0.01,0,99.45,0,1.58,0,0,2.93,7.47,2.12
"2019-05-14T06:15:00+02:00",0.29,0,0,0,99.64,0,1.74,0,0,2.92,7.41,2.1
"2019-05-14T06:30:00+02:00",0.29,0,0,0,99.86,0,1.8,0,0,2.93,7.2,2.11
"2019-05-14T06:45:00+02:00",0.29,0,0,0.01,99.91,0,1.91,0,0,3.02,6.38,2.38
"2019-05-14T07:00:00+02:00",0.29,0,0,0.01,99.96,0,1.91,0,0,2.99,5.78,2.4
"2019-05-14T07:15:00+02:00",1,0,0,0.01,99.84,0,2.85,25.66,182.47,3.23,5.26,2.37
"2019-05-14T07:30:00+02:00",1,0,0,0.01,99.59,0,3.35,34.67,229.67,3.38,4.68,2.26
"2019-05-14T07:45:00+02:00",1,0,0,0.01,99.31,0,3.74,44.64,275.96,3.56,4.65,2.1
"2019-05-14T08:00:00+02:00",1,0,0,0.01,99.37,0,4.12,55.46,321.48,3.79,4.65,2.13
"2019-05-14T08:15:00+02:00",1,0,0,0.01,99.22,0,4.5,77.95,391.3,3.98,4.49,2.2
"2019-05-14T08:30:00+02:00",1,0,0,0.01,98.8,0,4.79,98.89,438.57,4.09,4.33,2.15
"2019-05-14T08:45:00+02:00",1,0,0,0.01,98.03,0,5.12,123.91,484.4,4.21,4.25,2.12
"2019-05-14T09:00:00+02:00",1,0,0,0,96.63,0,5.59,152.49,528.95,4.42,4.23,2.12
"2019-05-14T09:15:00+02:00",1,0,0,0,94.06,0,6.41,214.94,595.72,4.8,4.22,2.13
"2019-05-14T09:30:00+02:00",0.86,0,0,0,90.35,0,7.42,288.27,639.85,5.32,4.24,2.15
"2019-05-14T09:45:00+02:00",0.62,0,0,0,85.65,0,8.64,374.2,682.08,6.02,4.38,2.24
"2019-05-14T10:00:00+02:00",0.27,0,0,0,80.44,0,9.88,471.17,722.63,6.87,4.58,2.37
"2019-05-14T10:15:00+02:00",0,0,0,0,75.89,0,10.91,571.67,781.81,7.71,4.81,2.5
"2019-05-14T10:30:00+02:00",0,0,0,0,71.58,0,11.82,604.98,819.79,8.56,5.08,2.64
"2019-05-14T10:45:00+02:00",0,0,0,0,67.46,0,12.71,636.3,855.54,9.4,5.34,2.76
"2019-05-14T11:00:00+02:00",0,0,0,0,63.59,0,13.52,665.88,889.33,10.17,5.59,2.9
"2019-05-14T11:15:00+02:00",0,0,0,0,60.43,0,14.14,707.75,936.87,10.74,5.9,3.1
"2019-05-14T11:30:00+02:00",0,0,0,0,58.05,0,14.68,733.54,966.12,11.24,6.13,3.21
"2019-05-14T11:45:00+02:00",0,0,0,0,56.21,0,15.22,757.14,992.95,11.74,6.31,3.29
"2019-05-14T12:00:00+02:00",0,0,0,0,54.52,0,15.72,778.83,1 017.69,12.21,6.49,3.38
"2019-05-14T12:15:00+02:00",0,0,0,0,52.89,0,16.19,807.38,1 050.35,12.63,6.65,3.46
"2019-05-14T12:30:00+02:00",0,0,0,0,51.29,0,16.54,823.54,1 068.86,12.97,6.79,3.55
"2019-05-14T12:45:00+02:00",0,0,0,0,49.43,0,16.81,837.57,1 084.96,13.24,6.96,3.66
"2019-05-14T13:00:00+02:00",0,0,0,0,47.57,0,17.12,849.73,1 098.94,13.53,7.12,3.74
"2019-05-14T13:15:00+02:00",0,0,0,0,46.25,0,17.47,863.21,1 114.51,13.85,7.16,3.74
"2019-05-14T13:30:00+02:00",0,0,0,0,45.62,0,17.8,868.8,1 121.03,14.15,7.1,3.71
"2019-05-14T13:45:00+02:00",0,0,0,0,45.6,0,18.09,872.32,1 125.29,14.43,7.05,3.69
"2019-05-14T14:00:00+02:00",0,0,0,0,45.53,0,18.39,874.04,1 127.57,14.71,7,3.68
"2019-05-14T14:15:00+02:00",0,0,0,0,44.96,0,18.68,871.3,1 124.97,15.01,7.03,3.7
"2019-05-14T14:30:00+02:00",0,0,0,0,43.04,0,18.9,865.4,1 119.06,15.29,7.26,3.83
"2019-05-14T14:45:00+02:00",0,0,0,0,39.11,0,18.99,857.21,1 111.19,15.45,7.53,3.98
"2019-05-14T15:00:00+02:00",0.01,0,0,0,36.7,0,19.06,847.04,1 101.61,15.54,7.58,3.99
"2019-05-14T15:15:00+02:00",0,0,0,0,36.73,0,19.17,831.5,1 081.03,15.64,7.3,3.84
"2019-05-14T15:30:00+02:00",0,0,0,0,38.04,0,19.31,812.62,1 063.08,15.77,6.91,3.66
"2019-05-14T15:45:00+02:00",0,0,0,0,39.68,0,19.47,794.92,1 043.62,15.94,6.67,3.55
"2019-05-14T16:00:00+02:00",0,0,0,0,40.66,0,19.65,778.26,1 022.84,16.16,6.74,3.6
"2019-05-14T16:15:00+02:00",0.02,0,0,0,40.79,0,19.68,735.67,985.68,16.33,7.04,3.73
"2019-05-14T16:30:00+02:00",0.01,0,0,0,40.4,0,19.72,715.9,956.92,16.44,7.23,3.79
"2019-05-14T16:45:00+02:00",0,0,0,0,39.87,0,19.79,691.84,927.2,16.58,7.32,3.8
"2019-05-14T17:00:00+02:00",0,0,0,0,39.18,0,19.88,664.03,896.63,16.75,7.4,3.82
"2019-05-14T17:15:00+02:00",0,0,0,0,38.81,0,19.82,619.1,845.41,16.69,6.5,3.42
"2019-05-14T17:30:00+02:00",0.06,0,0,0,38.43,0,20,562.22,807.81,16.82,5.14,2.75
"2019-05-14T17:45:00+02:00",0.4,0,0,0,37.94,0,19.45,392.4,769.84,17,7.45,3.69
"2019-05-14T18:00:00+02:00",1,0,0,0,42.24,0,17.02,123.76,731.57,15.67,9.12,4.38
"2019-05-14T18:15:00+02:00",0,0,0,0,41.04,0,18.75,468.04,669.8,16.29,8.06,3.98
"2019-05-14T18:30:00+02:00",0,0,0,0,40.31,0,19,429.08,625.9,16.4,6.56,3.38
"2019-05-14T18:45:00+02:00",0.29,0,0,0,41.58,0,18.38,314.17,582.28,16.2,7.28,3.68
"2019-05-14T19:00:00+02:00",0.82,0,0,0,44.06,0,16.58,132.81,538.91,15.35,9.22,4.41
"2019-05-14T19:15:00+02:00",0.02,0,0,0,43.18,0,16.94,296.52,470.79,15.35,7.79,3.69
"2019-05-14T19:30:00+02:00",0.01,0,0,0,43.19,0,16.89,260.5,423.6,15.29,5.31,2.58
"2019-05-14T19:45:00+02:00",0,0,0,0,41.14,0,16.54,224.61,377.3,15.41,7.54,3.61
"2019-05-14T20:00:00+02:00",0,0,0,0,37.6,0,15.81,188.84,331.79,14.97,8.53,3.94
"2019-05-14T20:15:00+02:00",0.01,0,0,0,37.93,0,15.15,134.74,261.96,14.62,6.04,2.8
"2019-05-14T20:30:00+02:00",0,0,0,0,39.71,0,14.73,102.63,214.69,14.55,4.68,2.17
"2019-05-14T20:45:00+02:00",0.02,0,0,0,41.62,0,14.28,72.49,168.87,14.39,6.33,2.81
"2019-05-14T21:00:00+02:00",0.05,0,0,0,42.58,0,13.65,44.07,124.32,13.91,8.03,3.55
"2019-05-14T21:15:00+02:00",0.01,0,0,0,43.32,0,12.87,12.94,57.54,13.42,8.39,3.57
"2019-05-14T21:30:00+02:00",0.01,0,0,0,44.73,0,12.37,12.94,57.54,13.1,8.17,3.36
"2019-05-14T21:45:00+02:00",0,0,0,0,47.05,0,11.5,0,0,12.61,7.41,2.87
"2019-05-14T22:00:00+02:00",0,0,0,0,49.53,0,10.7,0,0,12.03,7.01,2.4
"2019-05-14T22:15:00+02:00",0,0,0,0,51.49,0,10.18,0,0,11.55,7.69,2.57
"2019-05-14T22:30:00+02:00",0,0,0,0,51.17,0,10.13,0,0,11.52,8.33,3.1
"2019-05-14T22:45:00+02:00",0,0,0,0,50.72,0,10.02,0,0,11.5,8.11,3.08
"2019-05-14T23:00:00+02:00",0,0,0,0,51.67,0,9.72,0,0,11.29,7.72,2.81
"2019-05-14T23:15:00+02:00",0.01,0,0,0,53.35,0,9.3,0,0,10.94,7.53,2.6
"2019-05-14T23:30:00+02:00",0.01,0,0,0,55.47,0,8.85,0,0,10.5,7.55,2.52
"2019-05-14T23:45:00+02:00",0.01,0,0,0,57.5,0,8.45,0,0,10.09,7.61,2.47
"2019-05-15T00:00:00+02:00",0.01,0,0,0,59.25,0,8.07,0,0,9.74,7.6,2.36
"2019-05-15T00:15:00+02:00",0,0,0,0,61.02,0,7.63,0,0,9.37,7.57,2.26
"2019-05-15T00:30:00+02:00",0,0,0,0,62.82,0,7.2,0,0,9,7.52,2.13
"2019-05-15T00:45:00+02:00",0,0,0,0,64.78,0,6.68,0,0,8.59,7.56,1.95
"2019-05-15T01:00:00+02:00",0,0,0,0,67.01,0,6.1,0,0,8.12,7.83,1.89
"2019-05-15T01:15:00+02:00",0,0,0,0,69.01,0,5.27,0,0,7.65,8.02,1.86
"2019-05-15T01:30:00+02:00",0,0,0,0,69.83,0,3.75,0,0,7.34,7.82,1.82
"2019-05-15T01:45:00+02:00",0,0,0,0,71,0,2.55,0,0,6.99,7.24,1.72
"2019-05-15T02:00:00+02:00",0,0,0,0,73.49,0,1.88,0,0,6.29,6.61,1.61
"2019-05-15T02:15:00+02:00",0,0,0,0,78.93,0,1.86,0,0,4.84,6.21,1.51
"2019-05-15T02:30:00+02:00",0,0,0,0,80.35,0,0.91,0,0,4.5,6.17,1.51
"2019-05-15T02:45:00+02:00",0,0,0,0,83.72,0,0.84,0,0,3.63,6.09,1.38
"2019-05-15T03:00:00+02:00",0,0,0,0,83.4,0,-0.02,0,0,3.75,6,1.3
"2019-05-15T03:15:00+02:00",0,0,0,0,83.51,0,-0.33,0,0,3.75,5.74,1.33
"2019-05-15T03:30:00+02:00",0,0,0,0,87.73,0,-0.29,0,0,2.76,5.18,1.16
"2019-05-15T03:45:00+02:00",0,0,0,0,88.02,0,-0.78,0,0,2.72,4.57,1.2
